EmployeeID,EmployeeName,Age,Years_of_Experience,Department,Monthly_Salary,Income_Tax,PF_Contribution,Insurance_Deduction,Other_Deductions,Net_Salary,Rent_Expense,Grocery_Expense,EMI_or_Loan_Payment,Entertainment_Expense,Other_Expenses,Total_Expenditure,Savings_Amount,Investments,Class,Expense_Ratio,Savings_Ratio,Investment_Ratio,EMI_Ratio,Disposable_Income,Financial_Cushion,Debt_Burden_Index,Investment_to_Savings_Ratio,Financial_Health
EMP06507,Jyoti Naidu,38,10,Sales,59318,1299,3559,1122,1741,51597,0,7744,0,1231,2660,11635,2796,1066,Medium,0.2254976064499874,0.0541891970463399,0.0206601158982111,0.0,39962,0.24,0.0,0.381,1
EMP06508,Rakesh Narang,48,19,Sales,73333,2333,4400,1543,1029,64028,0,11737,20723,2466,5532,40458,2089,667,Low,0.6318798025863684,0.0326263509714499,0.0104173174236271,0.3236552758168301,23570,0.05,0.283,0.319,0
EMP06509,Sai Mohanty,37,11,Operations,70256,2026,4215,1581,2035,60399,18470,10064,6501,8723,3663,47421,2658,1917,Low,0.7851288928624646,0.0440073511150846,0.0317389360751005,0.1076342323548403,12978,0.06,0.093,0.721,0
EMP06510,Nisha Srivastava,43,26,Customer Support,60000,1333,3600,2077,2137,50853,9639,5153,0,3510,1931,20233,19341,2741,Medium,0.3978722985861208,0.3803315438617191,0.0539004581833913,0.0,30620,0.96,0.0,0.142,1
EMP06511,Vidhi Pradhan,57,25,Sales,85000,3500,5100,2174,2420,71806,0,12354,21655,4932,4683,43624,12814,3095,Low,0.6075258334958081,0.1784530540623346,0.0431022477230315,0.3015764699328747,28182,0.29,0.255,0.242,0
EMP06512,Aditi Kulkarni,22,0,Marketing,53165,992,3190,1173,1538,46272,0,4524,0,3337,905,8766,25170,2956,Medium,0.1894450207468879,0.543957468879668,0.0638831258644536,0.0,37506,2.87,0.0,0.117,1
EMP06513,Rupal Iyer,49,24,Cyber Security,171742,17936,10305,3028,2169,138304,0,19830,45298,5006,4173,74307,33012,5457,Medium,0.5372729639055993,0.2386915779731605,0.0394565594632114,0.3275248727440999,63997,0.44,0.264,0.165,1
EMP06514,Monika Rawat,53,36,HR,70000,2000,4200,1347,1351,61102,0,8697,19644,8539,6333,43213,2197,2265,Low,0.7072272593368466,0.0359562698438676,0.037069163038853,0.3214952047396157,17889,0.05,0.281,1.03,0
EMP06515,Sonia Rajput,38,13,Customer Support,48639,765,2918,1095,1886,41975,9461,6888,7268,1764,1884,27265,879,456,Low,0.6495533055390114,0.0209410363311494,0.0108636092912447,0.1731506849315068,14710,0.03,0.149,0.518,0
EMP06516,Aditi Charu Narang,33,9,HR,53059,986,3184,1174,1192,46523,0,7403,9120,2279,2647,21449,9659,3347,Medium,0.4610407755303828,0.2076177374631902,0.0719429099585151,0.1960320701588461,25074,0.45,0.172,0.346,1
EMP06517,Krishna Solanki,24,1,Sales,48806,774,2928,839,1251,43014,0,6012,2867,2683,3354,14916,1452,162,Medium,0.3467708188031803,0.0337564513879202,0.0037662156507183,0.0666527177198121,28098,0.1,0.059,0.111,1
EMP06518,Rishabh Kulkarni,44,27,Cyber Security,180000,20000,10800,2877,1349,144974,0,17962,0,10032,7177,35171,69686,6729,High,0.2426021217597638,0.4806792942182736,0.0464152192806986,0.0,109803,1.98,0.0,0.097,2
EMP06519,Sneha Srivastava,51,32,Finance,130000,9500,7800,2752,1411,108537,23498,14979,30194,4170,7289,80130,1238,1191,Low,0.7382735841233865,0.0114062485603987,0.0109732165068133,0.2781908473608078,28407,0.02,0.232,0.961,0
EMP06520,Reema Nair,60,22,IT,130509,9576,7831,2216,1844,109042,27111,12541,0,11873,7452,58977,24579,3879,Medium,0.540864987802865,0.2254085581702463,0.035573448762862,0.0,50065,0.42,0.0,0.158,1
EMP06521,Diya Sharma,44,17,Sales,73420,2342,4405,1512,1443,63718,14351,8928,0,3826,2673,29778,13419,3851,Medium,0.4673404689412724,0.2105998305031545,0.0604381807338585,0.0,33940,0.45,0.0,0.287,1
EMP06522,Nisha Lakhotia,51,30,Customer Support,60000,1333,3600,1772,1552,51743,0,8345,13573,3981,3262,29161,10754,1835,Low,0.5635738167481592,0.2078348762151402,0.0354637342249193,0.262315675550316,22582,0.37,0.226,0.171,0
EMP06523,Ishita Shetty,25,2,Marketing,57631,1215,3458,700,1813,50445,10149,6007,0,4207,1821,22184,19265,1515,High,0.439766081871345,0.3819010803845772,0.0300327088908712,0.0,28261,0.87,0.0,0.079,2
EMP06524,Rashmi Sharma,32,8,IT,102247,5337,6135,3966,2529,84280,17756,12992,10666,3909,4419,49742,16590,2942,Medium,0.5901993355481727,0.196843853820598,0.034907451352634,0.1265543426672994,34538,0.33,0.104,0.177,1
EMP06525,Deepak Jindal,33,8,IT,98532,4853,5912,1602,1773,84392,21004,12884,0,6228,3697,43813,16747,4542,Medium,0.5191605839416058,0.1984429803772869,0.0538202673239169,0.0,40579,0.38,0.0,0.271,1
EMP06526,Vivaan Yadav,40,11,Customer Support,47405,704,2844,745,1121,41991,11657,5532,0,2337,1537,21063,6282,8695,High,0.5016074873187112,0.1496034864613845,0.2070681812769403,0.0,20928,0.3,0.0,1.384,2
EMP06527,Megha Nikita Nair,40,18,IT,118161,7724,7090,3947,1261,98139,26833,16534,0,5896,4276,53539,16099,5334,Medium,0.5455425467958711,0.1640428372002975,0.0543514810625745,0.0,44600,0.3,0.0,0.331,1
EMP06528,Nisha Megha Mohanty,37,14,Sales,67763,1776,4066,1755,1182,58984,14339,9167,9715,1818,3339,38378,443,850,Low,0.6506510240065102,0.0075105113251051,0.0144106876441068,0.1647056828970568,20606,0.01,0.143,1.914,0
EMP06529,Ayaan Srivastava,57,38,Data Science,170000,17500,10200,2848,2051,137401,34656,25359,4652,11374,7009,83050,19638,6165,Medium,0.6044351933392043,0.142924723983086,0.0448686690780998,0.0338571043878865,54351,0.24,0.027,0.314,1
EMP06530,Dev Naidu,56,28,IT,150000,13333,9000,3352,2015,122300,0,19916,33535,19961,10113,83525,4318,3742,Low,0.6829517579721995,0.0353066230580539,0.030596892886345,0.2742027800490597,38775,0.05,0.224,0.866,0
EMP06531,Aakash Sabharwal,49,20,Finance,115499,7325,6930,3546,1584,96114,16924,11253,0,4316,2822,35315,40600,3199,Medium,0.3674282622718854,0.4224150487962211,0.0332833926379091,0.0,60799,1.15,0.0,0.079,1
EMP06532,Sai Saxena,26,7,HR,48894,778,2934,757,1701,42724,2200,4178,0,2347,2921,11646,783,1347,Medium,0.2725868364385357,0.0183269356801797,0.0315279468214586,0.0,31078,0.07,0.0,1.718,1
EMP06533,Vikram Pawar,60,38,IT,150000,13333,9000,2565,1719,123383,38369,18547,10838,21541,11872,101167,2996,1959,Low,0.8199427797994862,0.0242821134191906,0.0158773899159527,0.0878403021485942,22216,0.03,0.072,0.654,0
EMP06534,Vihaan Sharma,44,26,Product Management,209838,27951,12590,2604,1720,164973,0,24232,31980,11926,8156,76294,42605,10432,Medium,0.4624635546422748,0.2582543810199245,0.0632345899025901,0.1938499027113527,88679,0.56,0.152,0.245,1
EMP06535,Simran Mohanty,48,15,Marketing,73314,2331,4399,2116,1571,62897,0,6564,17585,5545,2558,32252,14912,2808,Medium,0.512774854126588,0.2370860295403596,0.0446444186527179,0.2795840819116969,30645,0.46,0.24,0.188,1
EMP06536,Harsh Shukla,24,0,Sales,45000,583,2700,1038,1482,39197,9317,7517,0,3183,1716,21733,6164,2624,Medium,0.5544556981401638,0.1572569329285404,0.0669438987677628,0.0,17464,0.28,0.0,0.426,1
EMP06537,Lokesh Mishra,56,28,Customer Support,60000,1333,3600,1615,1303,52149,9547,8049,0,1397,1761,20754,17457,2558,High,0.3979750330782949,0.3347523442443766,0.0490517555466068,0.0,31395,0.84,0.0,0.147,2
EMP06538,Dev Sumit Gill,29,5,IT,90559,4056,5434,1926,1595,77548,22290,10819,0,7365,6589,47063,6896,4361,Medium,0.6068886367153247,0.0889255686800433,0.0562361376179914,0.0,30485,0.15,0.0,0.632,1
EMP06539,Garima Tiwari,31,11,HR,50644,866,3039,715,1089,44935,0,4797,0,2889,2044,9730,20252,3190,High,0.2165349949927673,0.4506954489818627,0.0709914320685434,0.0,35205,2.08,0.0,0.158,2
EMP06540,Rohit Suri,39,16,Cyber Security,148800,13093,8928,2231,1825,122723,28732,16806,0,6097,5529,57164,22693,21544,High,0.4657969573755531,0.1849123636156221,0.1755498154380189,0.0,65559,0.4,0.0,0.949,2
EMP06541,Neha Malhotra,55,37,Sales,85000,3500,5100,1399,2213,72788,18229,12002,0,3614,2789,36634,15450,4938,Medium,0.5032972467989228,0.2122602626806616,0.0678408528878386,0.0,36154,0.42,0.0,0.32,1
EMP06542,Akash Gupta,56,25,Marketing,90000,4000,5400,1730,1438,77432,20796,13309,0,3737,3449,41291,773,698,Medium,0.5332549850191135,0.0099829527843785,0.0090143609877053,0.0,36141,0.02,0.0,0.902,1
EMP06543,Tanvi Gill,37,15,IT,120814,8122,7249,3176,951,101316,0,13553,0,3091,6819,23463,2185,685,Medium,0.2315823759327253,0.0215661889533736,0.006761024912156,0.0,77853,0.09,0.0,0.313,1
EMP06544,Kartik Shukla,57,38,Operations,95000,4500,5700,1805,1127,81868,17758,10627,8816,7056,3328,47585,14171,3177,Medium,0.5812405335417989,0.1730957150535007,0.0388063712317389,0.1076855425807397,34283,0.3,0.093,0.224,1
EMP06545,Ishaan Nagpal,40,12,IT,106166,5925,6370,2389,851,90631,0,11751,11115,4280,5431,32577,16099,17316,Medium,0.3594465469872339,0.1776323774425969,0.1910604539285675,0.1226401562379318,58054,0.49,0.105,1.076,1
EMP06546,Harsh Shetty,40,17,Data Science,140231,11380,8414,3177,1900,115360,7796,20374,16630,8316,5136,58252,25000,7980,Medium,0.5049583911234397,0.2167128987517337,0.0691747572815534,0.1441574202496532,57108,0.43,0.119,0.319,1
EMP06547,Riya Deshmukh,48,20,IT,126160,8924,7570,2324,1548,105794,25723,14547,0,6363,3396,50029,11604,22092,Medium,0.4728907121386846,0.1096848592547781,0.2088209161200068,0.0,55765,0.23,0.0,1.904,1
EMP06548,Ritika Trivedi,50,21,Operations,89520,3952,5371,1828,1448,76921,0,8419,22720,4233,2469,37841,22068,2856,Medium,0.4919462825496288,0.286891746077144,0.037129002483067,0.2953679749353232,39080,0.58,0.254,0.129,1
EMP06549,Diya Bose,47,27,Finance,127660,9149,7660,3591,2104,105156,0,12601,21563,10346,6908,51418,21075,6897,Medium,0.4889687702080718,0.2004165240214538,0.0655882688576971,0.2050572482787477,53738,0.41,0.169,0.327,1
EMP06550,Abhishek Jadhav,57,36,IT,150000,13333,9000,3313,1720,122634,30488,9839,0,9127,3732,53186,16814,26213,High,0.4336970171404341,0.1371071644079129,0.2137498572989546,0.0,69448,0.32,0.0,1.559,2
EMP06551,Ananya D'Souza,33,10,IT,105000,5750,6300,3870,1129,87951,0,9571,10345,9020,3628,32564,25303,4831,Medium,0.3702516173778581,0.287694284317404,0.0549283123557435,0.1176223124239633,55387,0.78,0.099,0.191,1
EMP06552,Sakshi Sandhu,31,9,Finance,90234,4023,5414,1818,931,78048,5049,7297,12767,3697,2315,31125,24777,4299,Medium,0.3987930504305043,0.3174584870848708,0.0550814883148831,0.1635788232882329,46923,0.8,0.141,0.174,1
EMP06553,Krishna Sahu,43,24,Finance,127100,9065,7626,3861,2280,104268,19662,13652,16522,2531,3868,56235,31073,3149,Medium,0.5393313384739326,0.2980108950013427,0.0302010204473088,0.1584570529788621,48033,0.55,0.13,0.101,1
EMP06554,Ankit Nair,55,22,HR,66061,1636,3964,1436,893,58132,0,9749,13591,3402,3028,29770,12011,2469,Medium,0.5121103695038877,0.206615977430675,0.0424723044106516,0.2337954998967866,28362,0.4,0.206,0.206,1
EMP06555,Reema Rohit Khanna,43,20,Sales,78180,2818,4691,1260,1612,67799,17469,13063,10441,1724,5415,48112,61,920,Low,0.7096269856487559,0.0008997182849304,0.0135695216743609,0.1539993215239163,19687,0.0,0.134,14.839,0
EMP06556,Rohit Aisha Yadav,26,7,Customer Support,44064,537,2644,758,1690,38435,0,4957,3105,1682,907,10651,16728,1824,Medium,0.2771172108755041,0.4352283075321972,0.0474567451541563,0.0807857421620918,27784,1.57,0.07,0.109,1
EMP06557,Nisha Srivastava,26,2,Customer Support,35000,83,2100,791,1544,30482,0,4421,8710,2271,1595,16997,187,1,Low,0.5576077685191261,0.0061347680598385,3.280624630929729e-05,0.2857424053539794,13485,0.01,0.249,0.005,0
EMP06558,Hemant Saini,55,31,IT,150000,13333,9000,3551,1770,122346,31313,13237,20291,10956,7476,83273,14724,6030,Low,0.6806352475765453,0.1203472120052964,0.0492864499043695,0.1658493126052343,39073,0.18,0.135,0.41,0
EMP06559,Sakshi Jindal,51,24,Operations,95000,4500,5700,1317,1677,81806,0,11929,25559,3432,5892,46812,1398,351,Low,0.5722318656333276,0.0170892110603134,0.0042906388284477,0.3124342957729262,34994,0.03,0.269,0.251,0
EMP06560,Parth Nair,26,6,Sales,56598,1163,3396,749,1340,49950,10313,3740,0,4529,1868,20450,7462,11079,Medium,0.4094094094094094,0.1493893893893894,0.2218018018018018,0.0,29500,0.36,0.0,1.485,1
EMP06561,Sai Jadhav,50,19,Cyber Security,153358,14005,9201,3498,2080,124574,0,23391,31760,9297,6965,71413,24664,4482,Low,0.5732576621124793,0.1979867388058503,0.03597861512033,0.2549488657344229,53161,0.35,0.207,0.182,0
EMP06562,Rahul Shetty,30,4,Customer Support,41400,403,2484,846,1660,36007,7804,4230,3102,1921,2472,19529,930,254,Medium,0.5423667620184964,0.0258283111617185,0.0070541839086844,0.0861499152942483,16478,0.05,0.075,0.273,1
EMP06563,Diya Chopra,30,5,Customer Support,39464,307,2368,961,1131,34697,0,4636,0,2994,1794,9424,12115,2355,Medium,0.2716084964117935,0.3491656339164769,0.0678733031674208,0.0,25273,1.29,0.0,0.194,1
EMP06564,Nitin Bhatia,37,10,Marketing,66979,1698,4019,1627,1981,57654,17630,8897,14810,6560,3650,51547,826,561,Low,0.8940749991327575,0.0143268463593159,0.0097304610261213,0.2568772331494779,6107,0.02,0.221,0.678,0
EMP06565,Palak Lodha,54,22,Sales,74085,2408,4445,1550,1896,63786,0,10798,14910,4897,4395,35000,11534,3251,Medium,0.5487097482206127,0.1808233781707584,0.050967296899006,0.233750352741981,28786,0.33,0.201,0.282,1
EMP06566,Amit Agarwal,28,2,Operations,53469,1007,3208,1059,928,47267,9509,7077,0,2100,2038,20724,15032,2871,High,0.4384454270421224,0.3180231451118116,0.0607400511985105,0.0,26543,0.73,0.0,0.191,2
EMP06567,Ayaan Shivam Saxena,34,6,IT,90698,4070,5442,1344,2218,77624,16717,10687,5217,2935,1749,37305,23961,3642,Medium,0.4805859012676491,0.3086803050602906,0.0469184788209832,0.0672085952798103,40319,0.64,0.058,0.152,1
EMP06568,Bhavna Sandhu,25,3,Sales,50391,853,3023,703,1446,44366,13705,4757,11716,6458,3976,40612,461,429,Low,0.9153856556822793,0.010390839832304,0.0096695667853761,0.2640760943064509,3754,0.01,0.233,0.929,0
EMP06569,Prateek Gill,53,31,Sales,85000,3500,5100,1607,926,73867,0,10201,15980,7573,5899,39653,7944,5011,Medium,0.5368161696021228,0.1075446410440386,0.0678381415246321,0.2163347638322931,34214,0.2,0.188,0.631,1
EMP06570,Trisha Bajaj,48,21,Customer Support,54285,1048,3257,780,1976,47224,0,5633,0,3785,3561,12979,3311,131,Medium,0.2748390648822632,0.0701126545824157,0.0027740132136201,0.0,34245,0.26,0.0,0.04,1
EMP06571,Dhruv Verma,41,26,Operations,93408,4341,5604,1492,1638,80333,19061,11943,0,3873,1672,36549,22010,4005,High,0.4549686928161527,0.2739845393549351,0.0498549786513637,0.0,43784,0.6,0.0,0.182,2
EMP06572,Amit Khanna,24,1,Sales,45789,623,2747,1026,1842,39551,0,5019,2471,3842,1659,12991,11725,2364,High,0.3284619857904983,0.2964526813481328,0.0597709286743698,0.0624762964273975,26560,0.9,0.054,0.202,2
EMP06573,Vidhi Shetty,37,13,Sales,60263,1346,3616,1734,1306,52261,0,8012,0,3742,2253,14007,18376,4170,Medium,0.2680201297334532,0.3516197546927919,0.0797918141635253,0.0,38254,1.31,0.0,0.227,1
EMP06574,Monika Mishra,31,11,Operations,68565,1856,4114,1324,1794,59477,19550,6534,3589,12147,3753,45573,3057,2015,Low,0.7662289624560754,0.051398019402458,0.0338786421641979,0.060342653462683,13904,0.07,0.052,0.659,0
EMP06575,Trisha Malhotra,37,8,Customer Support,44094,538,2646,984,1780,38146,9633,5947,0,2779,2152,20511,7931,2086,Medium,0.5376972683898705,0.2079117076495569,0.0546846327268914,0.0,17635,0.39,0.0,0.263,1
EMP06576,Rohit Bedi,22,2,Marketing,57435,1205,3446,808,1641,50335,0,4559,0,3030,1220,8809,27521,3214,High,0.1750074500844343,0.5467567299096057,0.0638521903248236,0.0,41526,3.12,0.0,0.117,2
EMP06577,Deepak Daga,53,29,Operations,95000,4500,5700,1659,1567,81574,0,11314,0,10607,7268,29189,5567,5553,Medium,0.3578223453551377,0.0682447838772157,0.0680731605658665,0.0,52385,0.19,0.0,0.997,1
EMP06578,Sakshi Saxena,43,26,IT,138807,11095,8328,3160,1560,114664,0,17456,39368,6625,5785,69234,16292,6964,Low,0.6037989255564082,0.1420846996441777,0.0607339705574548,0.3433335658968813,45430,0.24,0.284,0.427,0
EMP06579,Bhavna Maheshwari,58,30,Cyber Security,180000,20000,10800,3392,1615,144193,0,22940,39499,8248,9816,80503,23985,9287,Low,0.558300333580687,0.166339558785794,0.0644067326430548,0.2739314668534534,63690,0.3,0.219,0.387,0
EMP06580,Tarun Seth,48,26,Marketing,90000,4000,5400,1576,2284,76740,25133,9261,0,10407,4955,49756,6286,2952,Medium,0.6483711232733906,0.0819129528277299,0.0384675527756059,0.0,26984,0.13,0.0,0.47,1
EMP06581,Swati Ghosh,47,23,IT,143741,12082,8624,3418,2107,117510,35506,22470,12719,14826,9192,94713,2462,3660,Low,0.805999489405157,0.0209514083907752,0.0311462854225172,0.1082375968002723,22797,0.03,0.088,1.486,0
EMP06582,Yash Akash Das,52,35,HR,70000,2000,4200,1629,1596,60575,0,9359,14257,2311,3981,29908,1154,456,Low,0.4937350392075939,0.0190507635163021,0.0075278580272389,0.2353611225753198,30667,0.04,0.204,0.395,0
EMP06583,Anjali Iyer,47,17,Sales,77863,2786,4672,1630,1430,67345,16466,10798,5516,2080,2649,37509,18844,2337,Medium,0.5569678521048333,0.2798129037048036,0.0347019080852327,0.0819066003415249,29836,0.5,0.071,0.124,1
EMP06584,Saloni Bagri,35,10,IT,110748,6612,6645,3670,1881,91940,0,13956,3537,6147,5077,28717,25753,9083,High,0.3123450076136611,0.2801065912551664,0.09879269088536,0.0384707417881226,63223,0.9,0.032,0.353,2
EMP06585,Vidhi George,38,8,HR,50667,867,3040,1181,1452,44127,13672,7691,2622,4900,2771,31656,2118,1342,Low,0.7173839146101026,0.0479978244612142,0.0304122192761801,0.0594194030865456,12471,0.07,0.052,0.633,0
EMP06586,Aditya Tayal,41,26,Marketing,90000,4000,5400,1734,1249,77617,0,9954,0,12894,5864,28712,11531,6721,Medium,0.3699189610523468,0.1485628148472628,0.0865918548771532,0.0,48905,0.4,0.0,0.583,1
EMP06587,Aarav Rajput,49,22,Finance,115802,7370,6948,3676,2019,95789,0,12516,22352,2426,2305,39599,32347,5130,Medium,0.4133981981229577,0.3376901314347159,0.0535552098884005,0.2333462088548789,56190,0.82,0.193,0.159,1
EMP06588,Rohan Jindal,22,0,Marketing,50000,833,3000,1186,1403,43578,9252,4614,2534,3560,2596,22556,9597,2586,Medium,0.5176006241681582,0.2202258020101886,0.0593418697507916,0.0581486070953233,21022,0.43,0.051,0.269,1
EMP06589,Sanya Bose,38,15,Sales,70387,2039,4223,2158,2166,59801,0,9801,20862,2961,2718,36342,10342,2390,Low,0.6077155900403003,0.1729402518352535,0.0399658868580792,0.3488570425243725,23459,0.28,0.296,0.231,0
EMP06590,Ravi Mittal,50,21,HR,59860,1326,3592,833,1306,52803,17695,8817,0,5821,3979,36312,3003,2568,Low,0.6876881995341174,0.0568717686495085,0.0486336003636157,0.0,16491,0.08,0.0,0.855,0
EMP06591,Kunal Pawar,42,22,Sales,79500,2950,4770,1447,1327,69006,0,10448,14983,8696,4662,38789,3522,4479,Low,0.562110541112367,0.051039040083471,0.0649073993565776,0.2171260470104049,30217,0.09,0.188,1.271,0
EMP06592,Megha Dubey,57,28,Finance,127998,9200,7680,3949,1088,106081,0,15833,35073,7721,7649,66276,19187,4059,Low,0.624767866064611,0.180871221048067,0.0382632139591444,0.3306247113055118,39805,0.29,0.274,0.212,0
EMP06593,Aisha Rajput,31,6,Data Science,109353,6403,6561,3963,1823,90603,21849,10829,8320,8551,4281,53830,16649,3212,Medium,0.5941304371819918,0.1837577122170347,0.0354513647450967,0.0918291888789554,36773,0.31,0.076,0.193,1
EMP06594,Gaurav Menon,38,17,Sales,74538,2454,4472,1433,2001,64178,3365,10324,0,1724,3486,18899,709,281,Medium,0.2944778584561688,0.0110473994203621,0.004378447443049,0.0,45279,0.04,0.0,0.396,1
EMP06595,Ishaan Siddharth Jadhav,55,32,Product Management,220000,31000,13200,3757,1588,170455,0,20686,54648,15019,9098,99451,17911,26414,Medium,0.5834443108151711,0.1050775864597694,0.1549617201020797,0.3206007450646798,71004,0.18,0.248,1.475,1
EMP06596,Sanya Bedi,32,8,Finance,82973,3297,4978,1571,1116,72011,4916,11047,0,4166,2929,23058,24324,4460,High,0.3202010803904959,0.3377817277915874,0.061934982155504,0.0,48953,1.05,0.0,0.183,2
EMP06597,Preeti Saloni Suri,30,4,Customer Support,40396,353,2424,1174,1672,34773,7452,5577,2976,1616,1645,19266,7186,1861,Medium,0.5540505564662238,0.2066545883300261,0.0535185344951542,0.0855836424812354,15507,0.37,0.074,0.259,1
EMP06598,Atharv Mishra,44,25,Marketing,88681,3868,5321,1396,1737,76359,18923,12421,3838,4887,3155,43224,14785,4362,Medium,0.5660629395356147,0.1936248510326222,0.0571248968687384,0.0502625754658913,33135,0.34,0.043,0.295,1
EMP06599,Saloni Narang,49,17,Sales,74694,2469,4482,1787,1343,64613,0,10573,0,1409,3270,15252,1172,1540,Medium,0.2360515685697924,0.0181387646448857,0.0238342129292866,0.0,49361,0.08,0.0,1.313,1
EMP06600,Aditya Nair,40,15,Cyber Security,149997,13333,9000,2579,1911,123174,25396,14140,0,10803,3982,54321,15677,29791,Medium,0.4410102781431146,0.1272752366570867,0.2418611070518128,0.0,68853,0.29,0.0,1.9,1
EMP06601,Abhishek Roy,27,3,Data Science,99077,4908,5945,1244,1576,85404,22056,10355,11329,7829,4850,56419,7613,9126,Medium,0.6606130860381246,0.0891410238396328,0.1068568216945342,0.1326518664231183,28985,0.13,0.114,1.199,1
EMP06602,Simran Jindal,32,9,Operations,70337,2034,4220,1768,1084,61231,0,7068,20704,2071,1681,31524,16740,2972,Medium,0.5148372556384838,0.2733909294311705,0.0485375055119139,0.3381293789093759,29707,0.53,0.294,0.178,1
EMP06603,Trisha Das,50,15,Product Management,181150,20288,10869,3312,1298,145383,49119,21730,24429,24248,11351,130877,2286,1341,Low,0.9002221717807447,0.0157239842347454,0.0092239120117207,0.1680320257526671,14506,0.02,0.135,0.586,0
EMP06604,Sumit Parmar,35,9,IT,104994,5749,6300,2281,1152,89512,28677,13452,12946,12754,7440,75269,3051,1186,Low,0.8408816694968272,0.0340848154437393,0.0132496201626597,0.1446286531414782,14243,0.04,0.123,0.389,0
EMP06605,Shubham Tiwari,25,2,IT,84877,3488,5093,2077,1753,72466,0,11688,0,4420,2882,18990,11359,20040,High,0.2620539287389948,0.1567493721193387,0.2765434824607402,0.0,53476,0.6,0.0,1.764,2
EMP06606,Siddharth Garima Sabharwal,34,8,Customer Support,46811,674,2809,1141,1316,40871,9314,5685,0,2592,1681,19272,9669,2139,Medium,0.4715323823738103,0.236573609649874,0.052335396736072,0.0,21599,0.5,0.0,0.221,1
