EmployeeID,EmployeeName,Age,Years_of_Experience,Department,Monthly_Salary,Income_Tax,PF_Contribution,Insurance_Deduction,Other_Deductions,Net_Salary,Rent_Expense,Grocery_Expense,EMI_or_Loan_Payment,Entertainment_Expense,Other_Expenses,Total_Expenditure,Savings_Amount,Investments,Class
EMP06080,Manish Shukla,23,2,Data Science,94213,4421,5653,2122,1732,80285,22417,11467,8189,9362,3901,55336,8889,2924,Low
EMP06081,Kunal Goel,56,34,Operations,95000,4500,5700,1902,1848,81050,18621,11476,4525,2881,3338,40841,22393,4075,High
EMP06082,Arjun Menon,38,9,Sales,61943,1430,3717,1432,2112,53252,0,6305,15686,2224,1835,26050,8362,11293,Medium
EMP06083,Charu Joshi,36,13,IT,112184,6828,6731,2563,1310,94752,24383,16915,16870,7624,6443,72235,9031,3309,Low
EMP06084,Ishita Kumawat,52,26,IT,146960,12725,8818,2544,2037,120836,0,18320,36517,6982,5897,67716,19313,6838,Medium
EMP06085,Lakshay Solanki,45,16,Operations,75641,2564,4538,1758,1614,65167,0,11920,19752,4000,4622,40294,9015,3607,Low
EMP06086,Hemant Solanki,40,10,IT,100495,5074,6030,2873,1307,85211,19883,13178,0,4614,4292,41967,13156,17255,High
EMP06087,Nandini Lakhotia,55,38,Finance,130000,9500,7800,2975,942,108783,27666,17460,15915,7648,5085,73774,12038,11625,Medium
EMP06088,Abhishek Bohra,45,15,Operations,76206,2621,4572,1666,2170,65177,0,9789,15975,3919,3720,33403,11261,3506,Medium
EMP06089,Rohit Khanna,51,38,Customer Support,60000,1333,3600,2176,1915,50976,0,6754,15185,2180,2246,26365,15187,2239,Medium
EMP06090,Vikram Jyoti Suri,37,13,Customer Support,46309,649,2779,874,1539,40468,0,7279,8892,2234,1816,20221,7413,2625,Medium
EMP06091,Aisha Verma,51,38,IT,150000,13333,9000,3665,2082,121920,0,16425,29517,7130,4944,58016,21752,17997,Medium
EMP06092,Sai Rashmi Purohit,39,11,IT,105908,5886,6354,2884,1877,88907,16588,10897,5253,3090,3130,38958,25792,4767,Medium
EMP06093,Rohit Sabharwal,54,23,Sales,82631,3263,4958,1630,1811,70969,6548,11115,4065,7072,5230,34030,6425,3819,Medium
EMP06094,Amit Somani,42,27,HR,69238,1924,4154,2072,1825,59263,11564,8703,7883,2094,2351,32595,17446,1650,Medium
EMP06095,Shruti Priya Yadav,24,0,Finance,72320,2232,4339,2146,1396,62207,0,6821,21630,5019,3608,37078,9211,2947,Low
EMP06096,Garima Ghosh,52,27,Cyber Security,180000,20000,10800,2783,1675,144742,0,20788,43359,4406,6399,74952,46055,4766,Medium
EMP06097,Lakshay Trivedi,32,6,Operations,59938,1330,3596,940,1109,52963,0,7348,13857,2720,3422,27347,11730,2456,Medium
EMP06098,Lokesh Wadhwa,26,4,IT,90202,4020,5412,1866,1943,76961,0,10437,13487,14829,7697,46450,7292,2503,Medium
EMP06099,Vidhi Bhatia,57,32,IT,150000,13333,9000,3692,1088,122887,0,20353,0,6584,7479,34416,31000,11112,High
EMP06100,Vidhi Nagpal,36,14,Marketing,79082,2908,4745,2175,1575,67679,6133,10360,0,2737,3692,22922,3283,260,Medium
EMP06101,Aisha Naidu,52,34,Data Science,170000,17500,10200,2503,2358,137439,0,20262,30167,9071,6959,66459,27912,7012,Medium
EMP06102,Kunal Yash Nagpal,25,0,Sales,45000,583,2700,944,1956,38817,0,4692,782,2175,939,8588,17609,2349,Medium
EMP06103,Diya Arjun George,32,7,Finance,86922,3692,5215,1530,1566,74919,19752,9411,6912,6856,4296,47227,10896,2965,Medium
EMP06104,Shivam Mishra,22,0,Finance,71565,2156,4294,1470,2003,61642,19570,6739,0,12240,3935,42484,2393,2401,Medium
EMP06105,Abhishek Fernandes,39,12,HR,51868,927,3112,939,1255,45635,10033,6939,0,3512,2974,23458,10297,2199,Medium
EMP06106,Avantika Khurana,36,14,Sales,66448,1656,3987,1934,1851,57020,0,9602,15857,3465,3265,32189,8781,3516,Medium
EMP06107,Khushi Tayal,23,1,Finance,74117,2412,4447,1367,1279,64612,11677,7537,0,4508,1769,25491,21927,3037,High
EMP06108,Charu Namrata Das,60,28,Marketing,90000,4000,5400,1700,1266,77634,22252,11601,0,4246,3543,41642,16255,4678,Medium
EMP06109,Rashmi Shubham Shetty,41,26,Marketing,90000,4000,5400,2174,1473,76953,17788,10958,0,5333,3297,37376,18334,3349,Medium
EMP06110,Shubham Narang,58,33,Customer Support,60000,1333,3600,1397,1828,51842,0,5168,16876,7965,3026,33035,2794,2526,Low
EMP06111,Ankit Ahuja,39,17,Operations,77102,2710,4626,1725,1192,66849,0,9149,14987,2863,2964,29963,8731,12521,Medium
EMP06112,Jyoti Naidu,35,6,Sales,51555,911,3093,1087,1788,44676,15232,6149,0,8517,2969,32867,1426,1331,Low
EMP06113,Ayaan Patel,42,25,Finance,121728,8259,7304,3634,1477,101054,31119,18402,0,17272,10175,76968,4015,2646,Low
EMP06114,Ananya Avantika Porwal,30,4,Operations,57659,1216,3460,920,1811,50252,9971,7877,0,1605,2151,21604,17082,2422,Medium
EMP06115,Varun Rashmi Deshmukh,48,27,IT,139484,11230,8369,3909,1736,114240,0,19572,20791,7583,5814,53760,23693,7868,Medium
EMP06116,Priya Mohanty,28,3,HR,43948,531,2637,1021,1172,38587,0,4400,4916,4613,2800,16729,3440,2418,Medium
EMP06117,Lakshay Iyer,22,1,Operations,50320,849,3019,1027,2137,43288,0,7665,2538,2008,2716,14927,30,1028,Medium
EMP06118,Tushar Khandelwal,51,35,Finance,130000,9500,7800,2585,1333,108782,0,20073,0,3947,9163,33183,440,1135,Medium
EMP06119,Tanvi Mittal,30,5,Finance,78699,2870,4722,2096,2008,67003,18571,10529,9188,4382,3539,46209,9313,2161,Medium
EMP06120,Aisha Tomar,54,26,Sales,84339,3434,5060,2111,1541,72193,17489,9570,0,3504,2875,33438,19378,3116,High
EMP06121,Sumit Rathore,48,19,IT,124711,8707,7483,3169,1862,103490,0,15212,31354,5282,4834,56682,21410,4833,Medium
EMP06122,Khushi Ghosh,30,7,Cyber Security,109653,6448,6579,2686,1983,91957,21501,11190,10706,7851,5719,56967,14982,3272,Medium
EMP06123,Monika Tomar,48,15,HR,63180,1492,3791,1679,1165,55053,0,8557,17182,3065,2701,31505,10567,2890,Low
EMP06124,Siddharth Shukla,37,18,Sales,72303,2230,4338,1604,2010,62121,0,7893,16389,2639,2649,29570,10746,11389,Medium
EMP06125,Charu Jindal,38,11,HR,50067,837,3004,819,1342,44065,0,7986,0,1562,2882,12430,1655,863,Medium
EMP06126,Aarav Nair,22,0,IT,80000,3000,4800,2010,2046,68144,0,5888,0,5399,1403,12690,37375,3867,High
EMP06127,Abhishek Trivedi,45,15,HR,59965,1332,3598,830,968,53237,0,7376,0,2012,1955,11343,24397,3655,High
EMP06128,Preeti Soni,30,7,Finance,86701,3670,5202,1623,1960,74246,18669,8082,0,7148,3320,37219,15097,3318,Medium
EMP06129,Divya Shinde,36,8,IT,98030,4803,5882,2104,1641,83600,4462,16042,0,6742,5634,32880,25138,3916,Medium
EMP06130,Vidhi Malhotra,29,7,Data Science,113410,7012,6805,3220,833,95540,20553,12966,11383,4830,4337,54069,20122,4753,Medium
EMP06131,Mayank Deshmukh,41,27,IT,141320,11597,8479,2866,1281,117097,27460,14880,0,13222,7000,62562,26569,4701,Medium
EMP06132,Ritika Bohra,40,16,Customer Support,49985,833,2999,1063,2392,42698,4393,4920,0,2585,995,12893,20161,2225,High
EMP06133,Garima Solanki,34,7,Cyber Security,114313,7147,6859,2795,1321,96191,0,8388,27796,8083,3327,47594,14657,15919,Medium
EMP06134,Nikhil George,37,9,IT,104641,5696,6278,2281,1106,89280,0,16256,28257,6652,5030,56195,15064,4495,Low
EMP06135,Avantika Ahuja,32,11,Operations,69559,1956,4174,1399,1534,60496,12904,7876,0,6142,3238,30160,10818,3421,Medium
EMP06136,Tushar Bagri,53,27,Data Science,170000,17500,10200,2242,2272,137786,0,22035,0,8649,8385,39069,45354,8874,Medium
EMP06137,Deepak Arora,44,21,Operations,82430,3243,4946,1386,1965,70890,0,12364,12791,2545,1576,29276,25062,3723,Medium
EMP06138,Hemant Chatterjee,56,25,Sales,85000,3500,5100,2044,1311,73045,4458,13157,5108,3831,4374,30928,835,1327,Medium
EMP06139,Karan More,43,18,Marketing,75625,2562,4538,1836,1398,65291,21556,10733,0,10716,6653,49658,3848,1550,Low
EMP06140,Avantika Tayal,31,11,Marketing,73326,2333,4400,1776,1059,63758,17202,8000,0,3166,3836,32204,335,925,Medium
EMP06141,Ananya Roy,23,0,Finance,71266,2127,4276,1433,2106,61324,11651,5478,3205,4915,1470,26719,22944,2687,Medium
EMP06142,Mayank Verma,24,0,IT,80506,3051,4830,2084,1415,69126,3471,8029,7024,6177,4420,29121,18270,4836,Medium
EMP06143,Payal Naidu,25,1,Customer Support,38353,251,2301,997,1749,33055,8210,5523,1578,2543,2126,19980,5562,1603,Medium
EMP06144,Varun Kulkarni,54,35,Finance,130000,9500,7800,2401,2043,108256,0,15861,37317,16509,9049,78736,6627,3373,Low
EMP06145,Yuvraj Das,39,8,IT,97255,4726,5835,1956,1537,83201,0,12282,24901,2202,3425,42810,24001,2476,Medium
EMP06146,Parth Jadhav,25,2,Finance,74902,2490,4494,1912,1382,64624,18248,7470,0,6003,3301,35022,13049,4063,Medium
EMP06147,Tarun Shetty,52,33,IT,150000,13333,9000,3234,1416,123017,28253,16397,8685,5240,6673,65248,13694,21313,High
EMP06148,Yuvraj Rathore,40,14,Data Science,131157,9674,7869,3381,1045,109188,12846,14771,0,6052,3356,37025,17077,26075,High
EMP06149,Parth Mehta,58,31,IT,150000,13333,9000,3699,2127,121841,24795,13991,0,2346,3069,44201,54287,3987,Medium
EMP06150,Ritika Iyer,41,28,IT,142893,11912,8574,2386,1914,118107,34001,17880,4013,15285,6783,77962,5514,6251,Medium
EMP06151,Sneha Seth,49,28,Sales,85000,3500,5100,1955,2003,72442,0,12254,21626,12055,5923,51858,2849,1804,Low
EMP06152,Ravi Bagri,22,2,Marketing,50000,833,3000,1101,1170,43896,13167,6557,0,7195,4317,31236,1406,2237,Low
EMP06153,Deepak Shukla,56,22,HR,65414,1604,3925,1562,1918,56405,0,9154,4017,4614,2802,20587,16611,4249,High
EMP06154,Shruti Mohanty,24,2,Data Science,101256,5188,6075,3067,2017,84909,20449,10316,0,7984,5333,44082,15638,4465,Medium
EMP06155,Karan Menon,40,11,Customer Support,47975,732,2878,734,2060,41571,8697,5685,2340,2535,2487,21744,9494,1608,Medium
EMP06156,Komal Das,56,23,Sales,82412,3241,4945,1726,1624,70876,0,11865,24309,5123,4566,45863,10132,3400,Low
EMP06157,Preeti Lodha,27,2,Operations,50000,833,3000,819,1875,43473,12201,5814,3192,3186,1989,26382,1617,18,Low
EMP06158,Komal Sahu,40,14,IT,112238,6836,6734,3127,1445,94096,10437,13273,0,3389,4522,31621,33725,5192,Medium
EMP06159,Sakshi Fernandes,51,37,Customer Support,60000,1333,3600,1478,1255,52334,0,9337,17680,3372,2738,33127,8964,1623,Medium
EMP06160,Sneha Agarwal,38,17,Customer Support,52181,942,3131,884,2101,45123,0,7287,15616,5461,3606,31970,2652,1609,Low
EMP06161,Deepak Bansal,23,2,Cyber Security,104313,5647,6259,3884,1977,86546,23609,11424,15196,7719,5160,63108,8893,2981,Low
EMP06162,Reema Kumawat,50,28,IT,146028,12539,8762,3130,858,120739,24363,16948,12047,5866,5390,64614,26288,6146,Medium
EMP06163,Yuvraj Thomas,27,5,Product Management,141712,11676,8503,3830,1804,115899,32165,16348,0,10256,5189,63958,18427,6125,Medium
EMP06164,Aman Prateek Somani,56,33,Marketing,90000,4000,5400,1570,1248,77782,0,11102,21372,4504,4930,41908,14757,4031,Medium
EMP06165,Dev Mishra,51,22,Customer Support,56665,1167,3400,774,1944,49380,0,6680,9696,2647,2597,21620,13754,2841,Medium
EMP06166,Yash Bohra,28,6,HR,47889,728,2873,976,1840,41472,0,6474,8674,1542,1058,17748,12495,2783,Medium
EMP06167,Amit Shruti Naidu,60,35,Operations,95000,4500,5700,2113,2025,80662,0,11461,0,3973,3426,18860,33019,6044,High
EMP06168,Aditi Somani,44,20,Sales,81786,3179,4907,1225,1258,71217,0,10339,16806,2896,2304,32345,12032,13831,Medium
EMP06169,Rohit Roy,26,7,IT,91570,4157,5494,1530,1886,78503,21101,11789,6245,5832,3186,48153,14500,3955,Medium
EMP06170,Monika Shinde,46,21,IT,130217,9533,7813,3816,1610,107445,0,17613,0,8844,6092,32549,30643,10700,High
EMP06171,Parth Reddy,37,9,IT,105651,5848,6339,3995,2120,87349,0,15032,28876,5625,5717,55250,11407,3411,Low
EMP06172,Sumit Deshmukh,24,1,IT,81396,3140,4884,1992,1428,69952,15269,7274,8119,5421,3092,39175,16228,3066,Medium
EMP06173,Ayush Mittal,38,12,Marketing,73545,2354,4413,2158,674,63946,0,11884,19929,4857,4198,40868,10653,2487,Medium
EMP06174,Vaishnavi Tayal,56,26,Sales,85000,3500,5100,1242,1932,73226,0,10773,0,2320,3226,16319,832,2305,Medium
EMP06175,Varun Dubey,25,2,Finance,77815,2782,4669,2063,1578,66723,16377,7848,0,4806,1778,30809,22463,2498,High
EMP06176,Trisha Mohanty,48,23,Finance,116386,7458,6983,3224,1834,96887,10327,14615,4543,3806,4268,37559,34820,5091,Medium
EMP06177,Gaurav Bajaj,24,1,Marketing,50000,833,3000,996,1413,43758,14360,4934,9876,7903,4012,41085,438,399,Low
EMP06178,Shreya Mittal,37,10,IT,104073,5611,6244,2658,2036,87524,0,11870,0,8865,6257,26992,28231,5766,High
EMP06179,Ayaan Gill,28,5,Data Science,106176,5926,6371,3668,2165,88046,21254,12217,5614,5920,5158,50163,17094,4808,Medium
EMP06180,Dhruv Mittal,33,6,Operations,56852,1176,3411,920,1702,49643,0,5945,0,4075,2134,12154,13301,4253,High
EMP06181,Vidhi Khanna,38,10,Cyber Security,127649,9147,7659,2942,1176,106725,24453,11347,3515,8158,3700,51173,14919,16624,High
EMP06182,Akash Kulkarni,32,8,Sales,62814,1474,3769,1512,1926,54133,13014,7167,4628,5202,2950,32961,10197,2253,Medium
EMP06183,Tushar Nair,58,25,Sales,85000,3500,5100,1441,2250,72709,0,11146,22773,5340,4342,43601,10395,3261,Low
EMP06184,Megha Thomas,57,37,Data Science,170000,17500,10200,2805,2033,137462,0,22443,0,4502,6306,33251,7391,880,Medium
EMP06185,Harsh Rupal Deshmukh,23,2,Operations,52928,980,3176,1053,1570,46149,0,4923,8768,3743,2260,19694,11883,2437,Medium
EMP06186,Kunal Sai Kohli,22,0,Cyber Security,95427,4543,5726,1506,1871,81781,0,8588,0,6076,2932,17596,37108,4719,Medium
EMP06187,Nitin Reddy,35,11,Sales,61546,1411,3693,1468,982,53992,0,6441,0,3342,2274,12057,340,919,Medium
EMP06188,Kartik Rajat Shinde,56,22,Customer Support,59566,1312,3574,1101,1420,52159,0,7968,12275,2940,3438,26621,11042,3492,Medium
EMP06189,Tarun Roy,29,4,HR,45244,596,2715,1035,1585,39313,9963,6389,6015,2611,2255,27233,5024,1730,Medium
EMP06190,Sonali Reddy,54,34,HR,70000,2000,4200,1214,1604,60982,0,7979,21211,5344,3964,38498,8530,3355,Low
EMP06191,Lakshay Bose,47,17,Sales,70860,2086,4252,1250,1697,61575,13663,9590,0,2602,2493,28348,21384,2076,High
EMP06192,Shubham Preeti Deshmukh,48,18,IT,130920,9638,7855,3796,1607,108024,0,11927,19967,6896,3186,41976,33731,7292,Medium
EMP06193,Monika Anjali Bansal,44,20,Sales,74956,2496,4497,1282,1409,65272,0,10260,0,1436,4202,15898,2040,1576,Medium
EMP06194,Tushar Khandelwal,58,33,Data Science,170000,17500,10200,3149,1809,137342,0,24768,31798,22105,11263,89934,5116,6904,Low
EMP06195,Sonali Lakhotia,29,4,IT,85646,3565,5139,1891,1679,73372,5397,5962,0,4314,3048,18721,31992,5423,High
EMP06196,Rajat Jindal,47,24,Operations,94832,4483,5690,1986,1848,80825,16903,13217,0,3847,4291,38258,16737,6289,Medium
EMP06197,Megha Purohit,23,3,Marketing,50822,874,3049,932,1830,44137,10278,4435,5958,3559,2338,26568,7406,2161,Medium
EMP06198,Rashmi D'Souza,32,9,Data Science,121510,8226,7291,2298,1085,102610,0,11767,22818,6176,2651,43412,34198,4976,Medium
EMP06199,Payal D'Souza,56,29,IT,150000,13333,9000,3505,2086,122076,32221,16864,0,8492,5343,62920,23406,7486,Medium
EMP06200,Ishita Kohli,55,34,Data Science,170000,17500,10200,2964,2054,137282,39897,26700,19253,9236,9372,104458,15215,3855,Low
EMP06201,Sneha Khandelwal,41,23,Finance,118777,7817,7127,3637,1046,99150,0,9323,27029,8426,4595,49373,14038,21184,Medium
EMP06202,Pallavi Parmar,47,18,Cyber Security,146693,12672,8802,2468,2279,120472,0,18761,24098,6676,4123,53658,13755,25560,Medium
EMP06203,Pooja Tiwari,32,10,Sales,58900,1278,3534,836,982,52270,13149,8268,0,2398,3460,27275,751,235,Medium
EMP06204,Abhishek Jindal,59,32,Operations,95000,4500,5700,2075,1690,81035,0,10856,0,4614,4474,19944,5982,2220,Medium
EMP06205,Sonia Kohli,41,16,Data Science,134523,10238,8071,2689,1497,112028,0,17675,21215,9090,5021,53001,28968,4817,Medium
EMP06206,Tarun Bose,58,33,Operations,95000,4500,5700,1960,1872,80968,0,14736,21423,9454,8263,53876,3576,4363,Low
EMP06207,Tushar Daga,57,38,Operations,95000,4500,5700,1390,1777,81633,0,10985,0,3774,3817,18576,28247,7164,High
EMP06208,Amit Chopra,24,3,Finance,76612,2661,4597,1310,1310,66734,16071,9931,0,6871,3104,35977,14617,2885,Medium
EMP06209,Rahul Sabharwal,58,26,Sales,85000,3500,5100,1522,1334,73544,0,10524,13329,10279,6525,40657,7136,3541,Medium
EMP06210,Rupal Sandhu,29,5,Customer Support,42044,436,2523,1092,1965,36028,10526,6524,0,2140,2260,21450,5977,1343,Medium
EMP06211,Nikhil Seth,37,9,Sales,60293,1348,3618,1311,1198,52818,4540,5982,0,10461,4906,25889,5829,4193,Medium
EMP06212,Rajat Srivastava,26,3,Cyber Security,99809,4981,5989,1338,2046,85455,24073,13194,0,4726,4032,46025,19374,3390,Medium
EMP06213,Mayank Gill,27,6,Data Science,102815,5422,6169,3826,1882,85516,0,12237,0,5872,5652,23761,26355,6724,High
EMP06214,Charu Gill,33,9,Sales,61207,1394,3672,2129,1189,52823,15394,7568,15425,10847,4320,53554,0,0,Low
EMP06215,Tarun Arora,59,24,Operations,91733,4173,5504,1279,2121,78656,0,7881,17621,4483,3213,33198,2178,1500,Low
EMP06216,Yash Joshi,47,26,IT,146245,12582,8775,2923,1124,120841,0,15608,0,22383,12248,50239,14867,5853,Medium
EMP06217,Payal Behera,24,3,Sales,50728,870,3044,965,2203,43646,0,4775,0,3843,2362,10980,14373,2807,High
EMP06218,Mohit Jadhav,32,5,Sales,53039,985,3182,1122,1105,46645,0,5500,0,7876,3709,17085,3168,5220,Medium
EMP06219,Lakshay D'Souza,30,6,HR,44316,549,2659,945,1143,39020,10897,7559,4291,2693,2057,27497,4045,1417,Low
EMP06220,Muskan Roy,31,8,Sales,56499,1158,3390,951,2049,48951,0,6865,0,3065,3020,12950,17056,3518,High
EMP06221,Vaishnavi Khanna,42,22,Customer Support,55449,1106,3327,731,1579,48706,0,4225,14838,2915,1069,23047,16989,1517,Medium
EMP06222,Yash Malhotra,57,38,Data Science,170000,17500,10200,3699,2297,136304,0,19412,0,4342,3767,27521,72944,6568,Medium
EMP06223,Jyoti Divya Sabharwal,38,8,Sales,52678,967,3161,804,1697,46049,0,7543,15678,2782,2717,28720,7373,1750,Medium
EMP06224,Dhruv George,46,27,Customer Support,56494,1158,3390,862,1107,49977,13583,8675,0,2414,1995,26667,430,71,Medium
EMP06225,Namrata Iyer,47,19,Finance,115124,7269,6907,2352,1898,96698,0,16320,0,7166,4309,27795,28365,6224,Medium
EMP06226,Ishita Kumawat,45,15,HR,54204,1044,3252,767,1633,47508,11607,7684,6286,2026,1651,29254,9497,1447,Medium
EMP06227,Aditi Malhotra,40,16,Finance,108526,6279,6512,2274,1251,92210,23118,13950,7151,6374,4822,55415,15372,4093,Medium
EMP06228,Amit Daga,34,12,Sales,66346,1651,3981,1431,1634,57649,0,6275,12857,5149,3189,27470,10085,9505,Medium
EMP06229,Nitin Verma,51,37,Sales,85000,3500,5100,1517,1642,73241,19041,10417,6194,3401,4264,43317,423,1173,Low
EMP06230,Riya Shivam Kulkarni,36,9,Marketing,70941,2094,4256,1212,1134,62245,16019,7889,0,6345,4146,34399,12431,3366,Medium
EMP06231,Mayank Lakhotia,43,19,Data Science,144149,12163,8649,2751,1264,119322,21856,15492,0,5120,4824,47292,18136,28451,High
EMP06232,Palak Bhatia,57,24,Data Science,158995,15132,9540,3664,1826,128833,0,16251,0,21848,9357,47456,13976,11693,Medium
EMP06233,Priya Mehta,60,34,Marketing,90000,4000,5400,1794,1384,77422,25104,14758,4497,13431,7427,65217,2682,1074,Low
EMP06234,Aisha Maheshwari,29,2,Operations,55860,1126,3352,954,1567,48861,11796,7744,0,3352,2840,25732,9355,2874,Medium
EMP06235,Diya Somani,58,25,IT,135018,10337,8101,2358,2015,112207,0,12336,33053,9858,5530,60777,25678,6157,Medium
EMP06236,Varun Pradhan,23,2,Sales,51664,917,3100,908,1237,45502,0,4778,0,3044,2868,10690,3130,1409,Medium
EMP06237,Karan Daga,41,19,HR,63109,1489,3787,1708,963,55162,0,6067,15192,2023,1386,24668,19118,2197,Medium
EMP06238,Yuvraj Avantika Verma,36,17,Operations,82637,3264,4958,1379,1242,71794,0,12029,22178,1585,5591,41383,336,268,Low
EMP06239,Akash Chaudhary,36,14,Data Science,134146,10163,8049,2797,1749,111388,0,16617,0,15229,7480,39326,13779,10295,Medium
EMP06240,Jyoti Bhardwaj,40,8,IT,98832,4883,5930,1718,1288,85013,0,13898,19841,10533,6680,50952,5711,3542,Low
EMP06241,Sakshi Mundra,32,10,Sales,61933,1430,3716,1532,2152,53103,11861,9169,7256,2099,3748,34133,1694,596,Low
EMP06242,Sonali Suri,43,25,Sales,85000,3500,5100,2026,1267,73107,7642,10870,5238,5221,3899,32870,14869,4517,Medium
EMP06243,Sonia Naidu,22,2,Data Science,91739,4174,5504,1768,2266,78027,0,6280,0,6073,3716,16069,20637,24252,High
EMP06244,Simran Suri,30,5,Finance,81183,3118,4871,1843,1070,70281,0,10771,4455,3351,2722,21299,15397,17209,High
EMP06245,Rohan Khandelwal,57,28,Sales,85000,3500,5100,2028,1284,73088,17336,9111,0,5570,3806,35823,1624,399,Medium
EMP06246,Nitin Seth,57,37,Operations,95000,4500,5700,2115,1557,81128,0,12704,26388,2283,5354,46729,2950,1140,Low
EMP06247,Payal Behera,28,3,Operations,59549,1311,3573,904,1943,51818,3225,7752,4606,4255,3041,22879,10158,3141,Medium
EMP06248,Rakesh Shukla,22,2,Marketing,53354,1001,3201,1134,1979,46039,8711,3752,0,3518,1195,17176,15950,3011,Medium
EMP06249,Riya Somani,30,2,HR,42593,463,2556,1048,1865,36661,11652,6754,1664,4864,3073,28007,1743,1123,Low
EMP06250,Yuvraj Sahu,46,22,Operations,87213,3721,5233,1405,1863,74991,0,11394,25506,5098,3508,45506,12455,2950,Medium
EMP06251,Prateek Ishaan Somani,59,38,IT,150000,13333,9000,2326,1816,123525,29343,14563,0,10346,5385,59637,13207,28350,Medium
EMP06252,Jyoti Ghosh,41,20,Cyber Security,164264,16186,9856,3869,1041,133312,0,20346,27430,7294,5946,61016,26229,8824,Medium
EMP06253,Payal Gill,25,0,Marketing,50000,833,3000,1087,850,44230,11604,5261,0,3504,1735,22104,8900,3268,Medium
EMP06254,Aman Menon,49,15,Sales,70175,2018,4210,1843,1688,60416,0,10537,19115,3422,2879,35953,10504,2667,Medium
EMP06255,Shubham Bedi,24,2,Sales,49533,810,2972,1197,1791,42763,12603,4620,1655,7656,3415,29949,1659,1934,Low
EMP06256,Nitin Vivek Bhatia,56,31,IT,150000,13333,9000,3796,1701,122170,0,15769,35354,5352,5604,62079,12257,25038,Medium
EMP06257,Palak Aditi Saini,58,29,Customer Support,60000,1333,3600,1694,1712,51661,0,7496,11960,1709,1055,22220,17560,2697,Medium
EMP06258,Komal Goel,40,10,Finance,91871,4187,5512,2123,1898,78151,4966,9567,6956,1593,1896,24978,33600,3879,Medium
EMP06259,Vikram Yadav,51,30,HR,70000,2000,4200,1427,1943,60430,0,9647,0,2045,3204,14896,4181,1077,Medium
EMP06260,Mansi Jain,27,6,IT,95512,4551,5731,1757,1993,81480,0,11811,24351,5200,4156,45518,17518,3892,Low
EMP06261,Akash Patel,43,22,Sales,77467,2747,4648,1576,1324,67172,0,10633,13203,3963,4670,32469,15886,4104,Medium
EMP06262,Khushi Khurana,43,22,HR,64715,1569,3883,2194,2178,54891,15094,9068,7205,2490,3515,37372,1584,607,Low
EMP06263,Lakshay Aman Bajaj,47,18,HR,59875,1327,3592,904,1437,52615,0,8421,10487,3918,3152,25978,11975,3565,Medium
EMP06264,Dhruv Banerjee,33,5,Customer Support,37462,206,2248,897,973,33138,8197,4619,4796,1750,1309,20671,3473,3798,Medium
